task,region,noise,seed,init_mae,init_in,init_out,p_gate,cx,cy,detect_dist,arm,hp,mae,err_in,err_out,ess
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,loss,loss|alpha=0.2,0.6742388256190127,0.7542796654980561,0.5923356293239671,0.9678455878827465
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,loss,loss|alpha=0.5,0.7079069764308616,0.7886897955105763,0.6252445368768593,0.8280601965837893
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,loss,loss|alpha=0.8,0.7341419610383308,0.8147489269438065,0.6516594663358636,0.652927897430342
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,loss,loss|alpha=1.0,0.7531418600479856,0.8344797694577426,0.6699114145568685,0.5462789241153513
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,jtt,"jtt|q=0.1,lam=2",0.6927580551063347,0.766679591032277,0.6171165441411445,0.9307692307692305
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,jtt,"jtt|q=0.1,lam=5",0.7796163290071249,0.8393252720162117,0.7185181035608006,0.5764705882352938
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,jtt,"jtt|q=0.1,lam=10",0.8720503314861547,0.9147289003308121,0.8283787357488043,0.3311926605504588
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,jtt,"jtt|q=0.1,lam=20",0.9705215069792409,0.9891962338867512,0.9514122644228965,0.20562347188264063
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,jtt,"jtt|q=0.2,lam=2",0.680887911747596,0.7598972682792893,0.6000401989182511,0.9
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,jtt,"jtt|q=0.2,lam=5",0.7257812264895823,0.7963727335577067,0.653547226085528,0.5586206896551724
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,jtt,"jtt|q=0.2,lam=10",0.7715932592675647,0.8287972064265589,0.7130583148555036,0.3769230769230769
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,jtt,"jtt|q=0.2,lam=20",0.819787326765042,0.86575559819129,0.7727494850375256,0.2851485148514852
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,density,density|alpha=0.2,0.6613842309343183,0.7438958995464768,0.5769527157080175,0.92845629131802
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,density,density|alpha=0.5,0.6636575190143815,0.7463061607444162,0.5790858436376185,0.6749442235574341
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,density,density|alpha=0.8,0.6701341056833335,0.751496715038082,0.5868783855393498,0.4478468850961998
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,density,density|alpha=1.0,0.6804438891859993,0.7646117849532191,0.5943176104115503,0.34171495930279994
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,smoothed_loss,smoothed_loss|alpha=0.2,0.6616819593660607,0.742814635501279,0.5786615224305289,0.9894992781337181
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,smoothed_loss,smoothed_loss|alpha=0.5,0.6630450029052161,0.7425596555215384,0.5816802369756158,0.9377995252344238
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,smoothed_loss,smoothed_loss|alpha=0.8,0.6674939426932641,0.7455364632371135,0.5876355617826888,0.8548509907664128
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,smoothed_loss,smoothed_loss|alpha=1.0,0.6726268947257359,0.7504487490588199,0.5929943143940065,0.7903239504286251
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=0.2,sigma=0.05",0.6572344933237215,0.736799686729165,0.5758180106432904,0.9126452216593866
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=0.2,sigma=0.1",0.6581157178390901,0.7385224280178757,0.575838138328881,0.9506435531989386
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.6589082235539221,0.7398808331561533,0.5760515775117805,0.9686154946539283
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=0.5,sigma=0.05",0.6565765237390327,0.7336620514764718,0.5776974025388106,0.639404400430658
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=0.5,sigma=0.1",0.658756231577939,0.7372241937499122,0.5784625100433403,0.757120951964807
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=0.5,sigma=0.2",0.6582665731802152,0.7383730139348946,0.5762962496360997,0.8333781870446287
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=0.8,sigma=0.05",0.6602554722999862,0.7335559416614152,0.5852494786135058,0.41802236772552115
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=0.8,sigma=0.1",0.6597106699154912,0.734136112945105,0.5835535271492248,0.5517537984859143
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=0.8,sigma=0.2",0.6600014535603563,0.7386957552112687,0.5794761261755331,0.6646448546230224
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=1.0,sigma=0.05",1.1452153540227414,1.0873676230686724,1.2044090615189886,0.31787110899315596
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=1.0,sigma=0.1",0.844659006374029,0.7804125068439562,0.9104003662877045,0.4419410737277901
california,real,real,4006,0.6792012314087542,0.7566749084429113,0.599924929618112,0.355,0.5600914193820388,0.1447839227962172,,random_centre,"random_centre|alpha=1.0,sigma=0.2",0.6647063140006246,0.7379022972746381,0.5898072375396588,0.561115227539191
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,uniform,uniform,0.6778510316730503,0.5366155950911312,0.6993761097346565,1.0
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=0.2,sigma=0.05",0.6750475399687684,0.5339856816001602,0.6965461637305067,0.4116259506020727
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=0.2,sigma=0.1",0.6738745046814123,0.5329864180470918,0.6953466446495931,0.8623324950401327
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.6763126836681959,0.537175180505988,0.6975180248300535,0.9878881213812367
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=0.5,sigma=0.05",0.6739396606857089,0.5340191542757362,0.6952643359639791,0.10066754679885011
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=0.5,sigma=0.1",0.6728062138098783,0.533764915282285,0.6939968928421736,0.5005545157916328
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=0.5,sigma=0.2",0.6736302342473989,0.536603672343574,0.6945138560414419,0.9288264941662632
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=0.8,sigma=0.05",0.6799010556871903,0.5409289844606894,0.7010811840878871,0.04189316689350976
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=0.8,sigma=0.1",0.670147348057784,0.5347767216179705,0.6907785959363958,0.28134713124610955
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=0.8,sigma=0.2",0.6731973013347119,0.5350212603599648,0.6942561102300279,0.836004369634675
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=1.0,sigma=0.05",1.1058208351919165,0.5706601243703344,1.1873823494600286,0.027222179198539254
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=1.0,sigma=0.1",0.692959646227496,0.5345627961979649,0.717100220605376,0.20035512641449085
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,weakspot,"weakspot|alpha=1.0,sigma=0.2",0.6761472201976194,0.536930912810448,0.6973645715683523,0.765398261315624
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,loss,loss|alpha=0.2,0.6896535695733571,0.5520613365359361,0.710623402842385,0.9691557902576957
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,loss,loss|alpha=0.5,0.7067676800034667,0.5727376523508674,0.7271946130568302,0.8340898657511175
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,loss,loss|alpha=0.8,0.7285297898724786,0.5890667275908444,0.7497847480825001,0.6625967112242639
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,loss,loss|alpha=1.0,0.7480089618176271,0.6076755741462418,0.7693965625315893,0.5569025401510865
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,jtt,"jtt|q=0.1,lam=2",0.6988979634467086,0.5716593622216889,0.7182898447627662,0.9307692307692305
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,jtt,"jtt|q=0.1,lam=5",0.754431091249581,0.6408692106936551,0.771738563106131,0.5764705882352937
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,jtt,"jtt|q=0.1,lam=10",0.8314908682796911,0.7255943034059762,0.8476301027418619,0.3311926605504589
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,jtt,"jtt|q=0.1,lam=20",0.9358354319796072,0.8450828278119286,0.9496666413154476,0.20562347188264063
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,jtt,"jtt|q=0.2,lam=2",0.6917310066044142,0.5668126191912384,0.7107692742337918,0.9000000000000001
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,jtt,"jtt|q=0.2,lam=5",0.7218698351100622,0.6118843518887035,0.7386322438176678,0.5586206896551722
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,jtt,"jtt|q=0.2,lam=10",0.7713364589279006,0.6544819837599711,0.7891457407959025,0.3769230769230769
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,jtt,"jtt|q=0.2,lam=20",0.833525816679082,0.7121149929103788,0.852029511802575,0.2851485148514852
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,density,density|alpha=0.2,0.6788454583659497,0.5383720536357761,0.7002543984703179,0.9232957843293031
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,density,density|alpha=0.5,0.6839191855828957,0.5406375294341573,0.7057561190610525,0.6582288956664237
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,density,density|alpha=0.8,0.6915181574884606,0.5430456719551411,0.714146202676339,0.4293274288692798
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,density,density|alpha=1.0,0.6984909675179197,0.5433075772669306,0.7221417924798248,0.3250010215412962
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,smoothed_loss,smoothed_loss|alpha=0.2,0.6776301648684384,0.5391091731500426,0.69874154620495,0.9888715728215494
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,smoothed_loss,smoothed_loss|alpha=0.5,0.6772422547198398,0.5373974069198353,0.6985553991987229,0.9342865865498774
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,smoothed_loss,smoothed_loss|alpha=0.8,0.6777586493950444,0.538322418260872,0.6990095183866828,0.8474155407883028
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,smoothed_loss,smoothed_loss|alpha=1.0,0.6764069794585995,0.5348969199073177,0.697973911611474,0.78043202881263
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=0.2,sigma=0.05",0.6762074295598378,0.5388077449810995,0.6971479173564822,0.8844785959380733
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=0.2,sigma=0.1",0.6767681468255393,0.5386645058200716,0.6978159215567096,0.9424969375109147
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.6772315736683334,0.5398964611780556,0.6981622203140716,0.9641268562740084
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=0.5,sigma=0.05",0.6742658274494608,0.537880622784083,0.6950517027787564,0.576954300235227
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=0.5,sigma=0.1",0.6753909066314643,0.5400441818123376,0.696018511768116,0.7292189449324361
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=0.5,sigma=0.2",0.6761145994819419,0.5376711593163265,0.6972141615238926,0.8131635973779454
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=0.8,sigma=0.05",0.6743218128011135,0.5409168317063648,0.6946534852295554,0.3622993079298159
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=0.8,sigma=0.1",0.675062123825894,0.541879943642064,0.6953598401374026,0.5191258074885712
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=0.8,sigma=0.2",0.6744368379216027,0.5358587475554181,0.6955569214144612,0.6329405099962208
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=1.0,sigma=0.05",0.9882919051606663,0.7005034322663807,1.0321524935101558,0.27145163409857875
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=1.0,sigma=0.1",1.0196565736939143,0.5706472031608956,1.0880881372237232,0.41172254139829956
california,real,real,4007,0.6863694084396398,0.5407599169858796,0.7085611171630737,0.32,0.43328283926969186,0.30178587516050515,,random_centre,"random_centre|alpha=1.0,sigma=0.2",0.6799223070256158,0.5391718342038885,0.7013734738716816,0.526658967442543
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,uniform,uniform,0.660207420065045,0.7394157373047457,0.5811573612014473,1.0
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=0.2,sigma=0.05",0.6597639054326965,0.7373256383585017,0.5823571410042454,0.925256167751423
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=0.2,sigma=0.1",0.6606331905121112,0.7392035905766307,0.5822197742639044,0.9580893276359415
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.6598751233462656,0.7383209635918285,0.5815860180462483,0.9773221546407195
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=0.5,sigma=0.05",0.6580959982553767,0.7359551059063268,0.5803924532570758,0.6645021301079622
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=0.5,sigma=0.1",0.6603059060753913,0.7367959630814862,0.5839686763560218,0.7852991474369244
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=0.5,sigma=0.2",0.6606183847764553,0.7385676072463001,0.582824905008848,0.8733430739619535
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=0.8,sigma=0.05",0.6554720757750989,0.730797955685117,0.5802966971236422,0.43620342895284286
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=0.8,sigma=0.1",0.6623051993812985,0.7352575646927817,0.5894985930414668,0.5882684399211658
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=0.8,sigma=0.2",0.6606964291714129,0.7367894481322561,0.5847554442144876,0.7292536366470865
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=1.0,sigma=0.05",1.5688911076261611,0.7865048198589432,2.3497141860272106,0.33117580185826045
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=1.0,sigma=0.1",0.8493849200378942,0.734795166449935,0.963745723069234,0.47764608342964704
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,weakspot,"weakspot|alpha=1.0,sigma=0.2",0.6676862991223559,0.735046199165559,0.6004609842940244,0.632870701186484
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,loss,loss|alpha=0.2,0.6712210178210583,0.7571506249465613,0.5854630982222794,0.9711504690970764
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,loss,loss|alpha=0.5,0.6929945075987557,0.7884292370656822,0.5977504569119828,0.8434078801593391
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,loss,loss|alpha=0.8,0.7213926686699366,0.8241433234251792,0.6188473099281911,0.6778260258874067
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,loss,loss|alpha=1.0,0.7399637340072542,0.8507266152796811,0.6294221571929141,0.5738341583025881
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,jtt,"jtt|q=0.1,lam=2",0.6906465841622066,0.7824535962661499,0.5990230026518776,0.9307692307692305
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,jtt,"jtt|q=0.1,lam=5",0.8047055658290692,0.9380434940107023,0.6716340470943526,0.5764705882352938
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,jtt,"jtt|q=0.1,lam=10",0.9409059518332027,1.1461954669702645,0.7360266055575536,0.3311926605504588
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,jtt,"jtt|q=0.1,lam=20",1.09488167602264,1.3769738510402627,0.8133531217343236,0.20562347188264063
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,jtt,"jtt|q=0.2,lam=2",0.6772672681509839,0.760467065454102,0.5942337042091109,0.9
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,jtt,"jtt|q=0.2,lam=5",0.7284734825323109,0.8194865794315127,0.6376422299825578,0.5586206896551722
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,jtt,"jtt|q=0.2,lam=10",0.7814999031927269,0.8714008061683495,0.6917786224008717,0.3769230769230769
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,jtt,"jtt|q=0.2,lam=20",0.850742914272498,0.9366150322632686,0.765042368945046,0.2851485148514852
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,density,density|alpha=0.2,0.6633028913728022,0.7449167072566256,0.5818521400561792,0.914240059771792
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,density,density|alpha=0.5,0.6664224821102737,0.7473956444342099,0.5856111043264454,0.6304061793871737
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,density,density|alpha=0.8,0.6737230973110537,0.7583882166809698,0.5892271390187996,0.39986022492880785
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,density,density|alpha=1.0,0.6829920069878462,0.7710236902456231,0.5951362112091059,0.2989433427765306
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,smoothed_loss,smoothed_loss|alpha=0.2,0.6613167787113023,0.741187003615527,0.5816061346760172,0.9913671526040174
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,smoothed_loss,smoothed_loss|alpha=0.5,0.6621252854916378,0.7412030352357826,0.5832055332494797,0.9483840643761757
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,smoothed_loss,smoothed_loss|alpha=0.8,0.6635243171316378,0.7425613293777477,0.584645220993912,0.8777100932145004
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,smoothed_loss,smoothed_loss|alpha=1.0,0.6643792028174085,0.7412888865705904,0.5876231847660313,0.8212199553336682
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,random_centre,"random_centre|alpha=0.2,sigma=0.05",0.660553669479245,0.7395997138901841,0.581665559222973,0.7567050201111887
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,random_centre,"random_centre|alpha=0.2,sigma=0.1",0.661318264156745,0.7402760601487834,0.5825182259988564,0.9177933151519475
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.6611797541375984,0.7407185273708655,0.5817998995321702,0.9762763904655136
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,random_centre,"random_centre|alpha=0.5,sigma=0.05",0.6587286337603973,0.7379494165953548,0.5796661342078271,0.4716977344559994
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,random_centre,"random_centre|alpha=0.5,sigma=0.1",0.6620061713229073,0.739896879631724,0.5842710888049175,0.6714347886688559
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,random_centre,"random_centre|alpha=0.5,sigma=0.2",0.6613897024150095,0.7399746803048686,0.5829617374679873,0.8682431852896542
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,random_centre,"random_centre|alpha=0.8,sigma=0.05",0.6582375127328273,0.7390035382312287,0.5776328579147425,0.3069491020398431
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,random_centre,"random_centre|alpha=0.8,sigma=0.1",0.6624250512290966,0.7369093087093613,0.5880896134440967,0.46996396661618417
california,real,real,4008,0.6785271327424579,0.7559375129477907,0.6012714186314415,0.315,0.5599485572243107,0.15290983997757993,,random_centre,"random_centre|alpha=0.8,sigma=0.2",0.6611281825846997,0.7386689329532237,0.5837423587903386,0.7204303648935028
