task,region,noise,seed,dim,emb_dim,init_mae,init_in,init_out,const_mae,detect_dist,detect_dist_emb,arm,hp,mae,err_in,err_out,err_in_emb,ess
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,jtt,"jtt|q=0.1,lam=5",0.5344554518144021,0.37435447465876764,0.5522444492761394,0.6962471687754744,0.5764705882352938
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,jtt,"jtt|q=0.1,lam=10",0.5552848379090721,0.3882168102963003,0.573847952088269,0.7154440745636935,0.3311926605504589
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,jtt,"jtt|q=0.1,lam=20",0.5760374150114326,0.40563121017810533,0.5949714377706913,0.7281935067921175,0.20562347188264063
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,jtt,"jtt|q=0.2,lam=2",0.509037957188655,0.35771907190470364,0.5258511666646496,0.6611284383130205,0.9
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,jtt,"jtt|q=0.2,lam=5",0.528037296051785,0.3771426139244335,0.5448033718437129,0.6776651826925503,0.5586206896551722
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,jtt,"jtt|q=0.2,lam=10",0.5463256033246059,0.4009828107370103,0.5624748025010056,0.6995070981379871,0.3769230769230771
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,jtt,"jtt|q=0.2,lam=20",0.5683677860897012,0.4180797865772149,0.5850664527021998,0.7100726380145035,0.2851485148514852
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,density,density|alpha=0.2,0.4948870481877892,0.3424584693636512,0.5118235569460267,0.6437747545138722,0.9887257140680397
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,density,density|alpha=0.5,0.494135892626284,0.3381025607005546,0.5114729295069205,0.6441761449488925,0.9334734212004214
cal8,real,real,3008,8,59,0.4811442246327874,0.3208382886295088,0.4989559952998184,0.9292888959999999,,,density,density|alpha=0.8,0.49292363539331574,0.3331602606724094,0.5106751214734164,0.6416863257162139,0.8457049267023867
