dataset,region,noise,seed,n_init,iters_initial,init_mae,init_in,init_out,region_share_R,prec_knn,prec_evtgpr,arm,alpha,top_q,mae,err_in,err_out,n_in_region,error
houses,hard,outlier,6100,250,400,0.5060344727115321,0.5528717113379001,0.5010749309935616,0.10057142857142858,0.11406844106463879,0.4866920152091255,ws_region_knn,0.75,0.7,0.42690198852307676,0.48041502934568914,0.4212355537331789,27.0,
houses,hard,outlier,6100,250,400,0.5060344727115321,0.5528717113379001,0.5010749309935616,0.10057142857142858,0.11406844106463879,0.4866920152091255,ws_region_knn,0.75,0.85,0.4322466814821386,0.49911524908804505,0.4251660452109022,13.0,
houses,hard,outlier,6100,250,400,0.5060344727115321,0.5528717113379001,0.5010749309935616,0.10057142857142858,0.11406844106463879,0.4866920152091255,ws_region_knn,0.75,0.95,0.4263807522333368,0.47452428867415825,0.42128288813136416,15.0,
houses,hard,outlier,6100,250,400,0.5060344727115321,0.5528717113379001,0.5010749309935616,0.10057142857142858,0.11406844106463879,0.4866920152091255,ws_region_evtgpr,0.75,0.85,0.4537096528064591,0.47522901199669865,0.4514309924332598,76.0,
houses,hard,outlier,6100,250,400,0.5060344727115321,0.5528717113379001,0.5010749309935616,0.10057142857142858,0.11406844106463879,0.4866920152091255,ws_region_knn,1.0,0.7,0.4118918782159084,0.4850294041853146,0.40414742910164725,24.0,
houses,hard,outlier,6100,250,400,0.5060344727115321,0.5528717113379001,0.5010749309935616,0.10057142857142858,0.11406844106463879,0.4866920152091255,ws_region_knn,1.0,0.85,0.42451174210795495,0.4810386200838454,0.4185261755431869,20.0,
houses,hard,outlier,6100,250,400,0.5060344727115321,0.5528717113379001,0.5010749309935616,0.10057142857142858,0.11406844106463879,0.4866920152091255,ws_region_knn,1.0,0.95,0.44746941609772833,0.49738390020887924,0.4421840283690663,14.0,
houses,hard,outlier,6100,250,400,0.5060344727115321,0.5528717113379001,0.5010749309935616,0.10057142857142858,0.11406844106463879,0.4866920152091255,ws_region_evtgpr,1.0,0.85,0.4294712354289046,0.47659119310289244,0.4244817569137989,101.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,random,0.0,,0.4365627974252796,0.4251630907051062,0.43790731286293,,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.1,0.7,0.4363815856814026,0.37952417921833403,0.4430875179137712,30.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.1,0.85,0.4468496634121779,0.3900188933165897,0.4535524540718588,24.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.1,0.95,0.42991586745885496,0.3856879820707752,0.43513223627768394,18.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_evtgpr,0.1,0.85,0.4723949163881898,0.39578182728460365,0.48143089280007156,27.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.2,0.7,0.44251696134258295,0.4468054379320155,0.4420111656129182,13.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.2,0.85,0.44458327325071156,0.39916829954754796,0.4499396508087705,14.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.2,0.95,0.43778026392146874,0.4898325878861329,0.43164105746169007,14.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_evtgpr,0.2,0.85,0.4573533278889144,0.41547425724466613,0.4622926704858604,18.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.35,0.7,0.40897975689298527,0.39589757469517783,0.41052270851050193,18.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.35,0.85,0.4375039755454584,0.41991238655953367,0.439578780059729,21.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.35,0.95,0.4187459168154651,0.40336285463563043,0.42056024108597656,13.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_evtgpr,0.35,0.85,0.45953579338845585,0.42255575244458443,0.4638973297993875,15.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.5,0.7,0.43258024199676104,0.41167076574727196,0.4350463680384839,6.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.5,0.85,0.4546608912567553,0.46547209931563116,0.4533857851078326,14.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.5,0.95,0.43447073974005784,0.4629360898774773,0.43111345137840584,14.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_evtgpr,0.5,0.85,0.4793298640093254,0.44075615328682904,0.4838793625909055,12.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.75,0.7,0.443783244499877,0.4494252338762714,0.4431178114320071,10.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.75,0.85,0.4371968570361844,0.41262977349199326,0.44009437219986486,10.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,0.75,0.95,0.42018394354842664,0.40001703916586967,0.4225624884476551,13.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_evtgpr,0.75,0.85,0.48034598014162183,0.44014543900586917,0.4850873519580801,10.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,1.0,0.7,0.4351260508553785,0.4258932405554995,0.43621499606123343,9.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,1.0,0.85,0.4408783226818912,0.4283607069392774,0.44235468764650354,6.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_knn,1.0,0.95,0.4275795450518535,0.5007713880398669,0.41894708061894637,13.0,
houses,hard,outlier,6101,250,400,0.5460387667902562,0.48029414032418055,0.5537928842773114,0.092,0.03802281368821293,0.04182509505703422,ws_region_evtgpr,1.0,0.85,0.5134145513556903,0.5226886999900461,0.5123207305832761,6.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,random,0.0,,0.4427613927657725,0.5679869385390666,0.42826526961488903,,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.1,0.7,0.4362249409059643,0.5632647319276542,0.42151880052270035,25.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.1,0.85,0.43796606416914685,0.5547216616248831,0.42445042318054693,19.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.1,0.95,0.45227394609078764,0.56793760769762,0.43888470771789073,27.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_evtgpr,0.1,0.85,0.443864555094897,0.5590619423262141,0.43052929269573476,21.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.2,0.7,0.44389817395850045,0.5370917211057151,0.4331100785425747,19.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.2,0.85,0.4324821475992904,0.5898346784512073,0.41426700107110476,21.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.2,0.95,0.4370623377734548,0.557110080549261,0.4231655976752791,33.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_evtgpr,0.2,0.85,0.449174235655146,0.5739487918809206,0.4347303191046032,25.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.35,0.7,0.4366860339583729,0.5939940282575076,0.4184760429865065,32.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.35,0.85,0.44045575729213177,0.5698771239583943,0.4254739254465253,27.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.35,0.95,0.4308012070480379,0.5497279561667539,0.41703423330068307,37.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_evtgpr,0.35,0.85,0.4417035514348374,0.5879306881980233,0.42477628176769044,33.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.5,0.7,0.452751733450647,0.5850446766441797,0.4374374875858447,21.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.5,0.85,0.44786831084977835,0.569286992201376,0.43381287074910535,35.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.5,0.95,0.42797516567038224,0.520443249208791,0.41727105000275616,34.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_evtgpr,0.5,0.85,0.44491509109468214,0.4969508526452736,0.43889142553164295,38.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.75,0.7,0.4513838028929904,0.5541814957163735,0.4394839305019989,31.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.75,0.85,0.44964897439594836,0.5559352995459083,0.43734525753758474,35.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,0.75,0.95,0.43144720360568467,0.559718764298148,0.41659847342789597,34.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_evtgpr,0.75,0.85,0.4848308297776876,0.558693037997277,0.4762805323129373,44.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,1.0,0.7,0.4456056023654754,0.5320305884819182,0.4356010363296808,35.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,1.0,0.85,0.4312844985281072,0.5494574252057792,0.4176047873506361,40.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_knn,1.0,0.95,0.4293583160513688,0.5364686869639664,0.41695920756357857,43.0,
houses,hard,outlier,6102,250,400,0.48036748311669064,0.6022588208912949,0.4662573282557533,0.09885714285714285,0.19391634980988592,0.30798479087452474,ws_region_evtgpr,1.0,0.85,0.4550264038552784,0.545125859530537,0.4445964808133726,57.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,random,0.0,,0.4549241036997177,0.5164204345783752,0.4482237826475102,,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.1,0.7,0.4445600148928834,0.5386701470244727,0.4343062633188012,28.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.1,0.85,0.4488239058358372,0.5438469023848226,0.43847069329251837,31.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.1,0.95,0.4486288281898958,0.5411108782365521,0.4385524639901908,31.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_evtgpr,0.1,0.85,0.45521041783993915,0.5576459247059234,0.4440495766427305,33.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.2,0.7,0.4627390477024585,0.5507959245339672,0.45314482741003187,28.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.2,0.85,0.46324451442691805,0.5669423384756538,0.4519461377007874,26.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.2,0.95,0.45241247563775516,0.5128288645848436,0.44582981945361155,34.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_evtgpr,0.2,0.85,0.46329597032798553,0.5498109150807577,0.45386975095237153,43.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.35,0.7,0.45467292700128326,0.5242485338965804,0.44709232996500614,18.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.35,0.85,0.45182016255786916,0.5273004352371607,0.4435962237824432,26.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.35,0.95,0.41980641313069966,0.5071162132400119,0.4102935904406636,41.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_evtgpr,0.35,0.85,0.4598051436060324,0.5144021779259312,0.45385653410014937,52.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.5,0.7,0.4337870729834725,0.5342789412957559,0.4228380005557688,31.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.5,0.85,0.43664508835946253,0.5421017006425483,0.4251550831952671,31.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.5,0.95,0.43422543635428407,0.5719659056089661,0.4192179496847276,45.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_evtgpr,0.5,0.85,0.4657321003233715,0.5039383923323038,0.46156934103323827,77.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.75,0.7,0.42932028378957354,0.49528101651071027,0.4221335446824466,37.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.75,0.85,0.4306982986671635,0.4988974814791871,0.4232676696554848,43.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,0.75,0.95,0.44682648914472733,0.5551067894216996,0.43502882959140055,45.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_evtgpr,0.75,0.85,0.49417168403099837,0.5192224665004626,0.4914422807843947,95.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,1.0,0.7,0.4287819891852755,0.48013067155950506,0.4231873032487431,42.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,1.0,0.85,0.42979226854374825,0.5110770496657069,0.420935900653277,64.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_knn,1.0,0.95,0.4228179301720205,0.5197398117247222,0.4122578249737361,41.0,
houses,hard,outlier,6103,250,400,0.4909294813865364,0.5994110523392622,0.47910989242495583,0.10914285714285714,0.3041825095057034,0.6045627376425855,ws_region_evtgpr,1.0,0.85,0.4773669154944264,0.4942140236809701,0.47553134202137076,131.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,random,0.0,,0.4374142749562502,0.4608841439164383,0.43486433353928955,,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.1,0.7,0.42100171446063445,0.45417431583109835,0.41739759590818937,20.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.1,0.85,0.44705191875600453,0.46669870018567794,0.44491734605078503,25.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.1,0.95,0.4210986923212151,0.44152284662043945,0.4188796600359335,23.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_evtgpr,0.1,0.85,0.4371066158894496,0.46359786122895363,0.43422840963305115,29.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.2,0.7,0.42731492303933255,0.4545457049168855,0.42435636802381127,17.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.2,0.85,0.4453212011571945,0.47142643521256317,0.4424849340425313,21.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.2,0.95,0.4413624303154919,0.4573475711076497,0.4396256855287608,21.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_evtgpr,0.2,0.85,0.459515141253219,0.4764708182034931,0.45767295018766824,26.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.35,0.7,0.43574358814018754,0.4503214908780068,0.4341597361797593,16.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.35,0.85,0.4402763676666597,0.44308694151154476,0.4399710059850646,15.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.35,0.95,0.4399324168061936,0.45562927131056036,0.43822699358953293,20.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_evtgpr,0.35,0.85,0.4487797950915253,0.4693375395532472,0.4465462485757285,39.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.5,0.7,0.44526072899643954,0.4798721920597672,0.4415002817900025,22.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.5,0.85,0.43692456627604814,0.4980871829687485,0.430279403930278,27.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.5,0.95,0.4343979299365717,0.45985735998342586,0.4316318277807051,31.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_evtgpr,0.5,0.85,0.4482757114834608,0.4721110570365752,0.44568606196660354,46.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.75,0.7,0.4351127962421502,0.4527356060033045,0.4331981228978119,27.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.75,0.85,0.42831277496362885,0.47133473710063073,0.4236385484786774,25.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,0.75,0.95,0.43787233391523395,0.4583307237227909,0.4356495820292688,30.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_evtgpr,0.75,0.85,0.4777510707390791,0.4946776545430709,0.4759120405696875,61.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,1.0,0.7,0.4138805083483485,0.44020939684953014,0.41101994174844186,24.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,1.0,0.85,0.4316313020445541,0.4452164452685132,0.4301553108738801,31.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_knn,1.0,0.95,0.4337732809603134,0.4634615104575383,0.4305477305271338,30.0,
houses,hard,outlier,6104,250,400,0.5315630295618896,0.5731003221832741,0.5270501086340673,0.09942857142857142,0.155893536121673,0.3840304182509506,ws_region_evtgpr,1.0,0.85,0.49176767235969226,0.49858107114835515,0.49102741395471555,81.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,random,0.0,,0.46827787388574044,0.5503799282922623,0.45895225077943175,,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.1,0.7,0.47511124800851817,0.5795456448356876,0.46324898912614476,20.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.1,0.85,0.46256421644978063,0.5350588811063436,0.4543298558763181,16.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.1,0.95,0.44276557325019394,0.5188156805865322,0.4341273650672246,26.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_evtgpr,0.1,0.85,0.4541961582424034,0.5353473488356751,0.4449785397117645,22.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.2,0.7,0.43571213572980527,0.5323737755794451,0.42473275124799764,20.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.2,0.85,0.45609136081253554,0.5432360448535306,0.44619296685687687,17.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.2,0.95,0.4456012160881452,0.5022922687264573,0.4391619205768893,18.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_evtgpr,0.2,0.85,0.46236947671329776,0.5220593474984727,0.45558955820540475,17.0,
houses,hard,outlier,6105,250,400,0.5513098599644681,0.6304794986832029,0.5423173174819393,0.09771428571428571,0.12927756653992395,0.20532319391634982,ws_region_knn,0.35,0.7,0.4425433751921726,0.5250674329767916,0.433169818517305,22.0,
