n_data,iters,amp,freq,seed,region,init_mae,const_mae,ratio,p_gate,dist
1000,200,1.0,3.0,3002,none,0.18316440833952902,0.7468028005100441,0.8617131929913628,0.02,0.663001064199548
1000,200,1.0,3.0,3003,hard,0.21271858659799234,0.739064540755807,0.8603249900410158,0.005,0.6536150270793499
1000,200,1.0,3.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,200,1.0,3.0,3004,hard,0.19908619705255198,0.761456490069731,1.0095522091987346,0.005,0.5658551701125246
1000,200,1.0,3.0,3004,none,0.18990911736974225,0.7636296927373963,0.9440468901591291,0.005,0.5588596506804734
1000,200,1.0,3.0,3005,hard,0.2159028366441982,0.7546820660717655,0.8596892225826717,0.005,0.6152402204280256
1000,200,1.0,3.0,3005,none,0.21240457542128838,0.755958718580306,0.7977862366138332,0.005,0.61198629985168
1000,200,1.0,3.0,3006,hard,0.2032675590106567,0.7654262702371359,0.9541371549937494,0.02,0.591550552706473
1000,200,1.0,3.0,3006,none,0.19589427112944552,0.766691413269448,0.788326241629502,0.02,0.5916484397556532
1000,200,1.0,3.0,3007,hard,0.21893939422583933,0.7756120356013453,0.7972234376298699,0.005,0.6533024033955783
1000,200,1.0,3.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,200,1.0,3.0,3008,hard,0.19666010546973794,0.7649617289167847,0.8582197171779218,0.015,0.6493393034856608
1000,200,1.0,3.0,3008,none,0.18948452131210602,0.767405484100939,0.7051200101442777,0.025,0.6525523628482977
1000,200,1.0,3.0,3009,hard,0.21774376731801318,0.7492277020791619,0.7382378863474273,0.015,0.6457761920906315
1000,200,1.0,3.0,3009,none,0.21915589592260792,0.7502207982027714,0.6713000851818955,0.02,0.5942210078258493
1000,200,1.0,3.0,3010,hard,0.2010311974341694,0.7481619966694409,0.9179282780831833,0.01,0.661819980193168
1000,200,1.0,3.0,3010,none,0.19806991896224876,0.7481183560916118,0.7660100842902161,0.01,0.6489850892214724
1000,200,1.0,3.0,3011,hard,0.2341277146163972,0.7687814555246932,0.8517808243159887,0.005,0.6604156137340139
1000,200,1.0,3.0,3011,none,0.22056308170808764,0.7694434967699305,0.8727907378834836,0.005,0.6238458878222454
1000,200,1.0,3.0,3012,hard,0.22227026982495243,0.735985985012499,0.8358244279545202,0.025,0.6540853887403681
1000,200,1.0,3.0,3012,none,0.21093638316634947,0.7353574218655231,0.6998927114872793,0.03,0.6488301003522589
1000,200,1.0,3.0,3013,hard,0.20829880273011583,0.749671302162947,0.9383349105401018,0.01,0.6407064638043304
1000,200,1.0,3.0,3013,none,0.2054127105759502,0.751775190801603,0.7675106302856088,0.005,0.6510974676734063
1000,200,1.0,3.0,3014,hard,0.1929264990577222,0.759474210871185,1.0365797144736384,0.01,0.65829799188954
1000,200,1.0,3.0,3014,none,0.19006084089043473,0.759044444316246,1.0036758215197206,0.01,0.6581777863860674
1000,200,1.0,3.0,3015,hard,0.20975186633784915,0.7541103194701028,0.9261033351564941,0.025,0.5817822099293678
1000,200,1.0,3.0,3015,none,0.19763710971717052,0.7568071431472219,0.7745393250628461,0.02,0.6477084602180861
1000,200,1.0,3.0,3016,hard,0.22069611729806438,0.7539518175111928,0.7778394739081649,0.03,0.6457094902036375
1000,200,1.0,3.0,3016,none,0.22214512107845968,0.7566072094901871,0.8233121111036421,0.025,0.6449347929655321
1000,200,1.0,3.0,3017,hard,0.20916541159537616,0.7453708338563464,0.7734027259968415,0.01,0.6469548129515366
1000,200,1.0,3.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,200,1.0,3.0,3018,hard,0.20132334006639385,0.7782078343594417,0.9029316143770932,0.005,0.6239981815360288
1000,200,1.0,3.0,3018,none,0.19458064482444012,0.7794570483230941,0.7912861938966295,0.005,0.6259165191644097
1000,200,1.0,3.0,3019,hard,0.20504335689992917,0.7535932989075645,1.0289812183484015,0.005,0.5791999677614363
1000,200,1.0,3.0,3019,none,0.20427446639517427,0.7548990744026047,1.0312641373331544,0.005,0.6376596634777926
1000,200,1.0,5.0,3000,hard,0.2100768449548969,0.7643140062215734,1.0727717888529191,0.005,0.6460648572979516
1000,200,1.0,5.0,3000,none,0.2058384439418646,0.7656670337660616,0.7581086739428624,0.005,0.6497222719382367
1000,200,1.0,5.0,3001,hard,0.20657048508152787,0.7651765542786599,1.1826031883306412,0.01,0.6546036108396344
1000,200,1.0,5.0,3001,none,0.1851877146852503,0.76475703704028,0.6411366455719669,0.015,0.6524925934056803
1000,200,1.0,5.0,3002,hard,0.19512852107740644,0.7474956428427829,1.3088408238772615,0.02,0.6633297909205158
1000,200,1.0,5.0,3002,none,0.18316440833952902,0.7468028005100441,0.8617131929913628,0.02,0.663001064199548
1000,200,1.0,5.0,3003,hard,0.2606229094018209,0.7449510345315493,1.1069604830382804,0.005,0.5832813163697247
1000,200,1.0,5.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,200,1.0,5.0,3004,hard,0.21025536341048948,0.764451800761181,1.3721361893355115,0.005,0.5985045281236258
1000,200,1.0,5.0,3004,none,0.18990911736974225,0.7636296927373963,0.9440468901591291,0.005,0.5588596506804734
1000,200,1.0,5.0,3005,hard,0.21923178110986796,0.7584505756693857,1.2705871735150485,0.005,0.6125051050444715
1000,200,1.0,5.0,3005,none,0.21240457542128838,0.755958718580306,0.7977862366138332,0.005,0.61198629985168
1000,200,1.0,5.0,3006,hard,0.21169684045637838,0.7705919895083316,1.186336616878185,0.02,0.5915362093434487
1000,200,1.0,5.0,3006,none,0.19589427112944552,0.766691413269448,0.788326241629502,0.02,0.5916484397556532
1000,200,1.0,5.0,3007,hard,0.2412947053701367,0.7807548139963754,1.003768826033344,0.005,0.6479057534738737
1000,200,1.0,5.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,200,1.0,5.0,3008,hard,0.2051565306297911,0.7669601252907222,1.1558981717374712,0.025,0.6487057808161676
1000,200,1.0,5.0,3008,none,0.18948452131210602,0.767405484100939,0.7051200101442777,0.025,0.6525523628482977
1000,200,1.0,5.0,3009,hard,0.22875264603789966,0.7523312133014163,1.0339389042871936,0.015,0.6448935553824022
1000,200,1.0,5.0,3009,none,0.21915589592260792,0.7502207982027714,0.6713000851818955,0.02,0.5942210078258493
1000,200,1.0,5.0,3010,hard,0.20854523786047138,0.7497352682068648,1.1064351751697508,0.01,0.6539945547289702
1000,200,1.0,5.0,3010,none,0.19806991896224876,0.7481183560916118,0.7660100842902161,0.01,0.6489850892214724
1000,200,1.0,5.0,3011,hard,0.24578632678202172,0.7715109030882773,1.0140353504052348,0.005,0.6128404847561997
1000,200,1.0,5.0,3011,none,0.22056308170808764,0.7694434967699305,0.8727907378834836,0.005,0.6238458878222454
1000,200,1.0,5.0,3012,hard,0.22358878394271273,0.7375795606342876,1.1193572099334665,0.01,0.6549132318686549
1000,200,1.0,5.0,3012,none,0.21093638316634947,0.7353574218655231,0.6998927114872793,0.03,0.6488301003522589
1000,200,1.0,5.0,3013,hard,0.2161177595227611,0.7541483963203682,1.2080975673721241,0.005,0.6537922350565953
1000,200,1.0,5.0,3013,none,0.2054127105759502,0.751775190801603,0.7675106302856088,0.005,0.6510974676734063
1000,200,1.0,5.0,3014,hard,0.19925205494611106,0.7622034128053385,1.259968360711976,0.01,0.6605943666794551
1000,200,1.0,5.0,3014,none,0.19006084089043473,0.759044444316246,1.0036758215197206,0.01,0.6581777863860674
1000,200,1.0,5.0,3015,hard,0.21088600651000763,0.7588535831063313,1.1521316535755188,0.02,0.6541324087093087
1000,200,1.0,5.0,3015,none,0.19763710971717052,0.7568071431472219,0.7745393250628461,0.02,0.6477084602180861
1000,200,1.0,5.0,3016,hard,0.23096935015189524,0.7580937605090566,1.149362889755811,0.025,0.6489230753847063
1000,200,1.0,5.0,3016,none,0.22214512107845968,0.7566072094901871,0.8233121111036421,0.025,0.6449347929655321
1000,200,1.0,5.0,3017,hard,0.23999953153089396,0.7491267241145249,1.0010247457356478,0.01,0.6543775356366501
1000,200,1.0,5.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,200,1.0,5.0,3018,hard,0.20012969345850085,0.7811682911082273,1.2093805261720034,0.005,0.5543059661486669
1000,200,1.0,5.0,3018,none,0.19458064482444012,0.7794570483230941,0.7912861938966295,0.005,0.6259165191644097
1000,200,1.0,5.0,3019,hard,0.2103775789191057,0.7561691402071888,1.3720773036270106,0.005,0.5772054806195989
1000,200,1.0,5.0,3019,none,0.20427446639517427,0.7548990744026047,1.0312641373331544,0.005,0.6376596634777926
1000,200,2.0,3.0,3000,hard,0.22871994708626767,0.7673381361700821,1.430331666734504,0.005,0.5852333619062446
1000,200,2.0,3.0,3000,none,0.2058384439418646,0.7656670337660616,0.7581086739428624,0.005,0.6497222719382367
1000,200,2.0,3.0,3001,hard,0.21466468894107232,0.7704054344126273,1.4898898746846743,0.005,0.656751472915314
1000,200,2.0,3.0,3001,none,0.1851877146852503,0.76475703704028,0.6411366455719669,0.015,0.6524925934056803
1000,200,2.0,3.0,3002,hard,0.23619720530940702,0.750734169593603,1.4648510000131418,0.005,0.583107577624613
1000,200,2.0,3.0,3002,none,0.18316440833952902,0.7468028005100441,0.8617131929913628,0.02,0.663001064199548
1000,200,2.0,3.0,3003,hard,0.23155149703726086,0.744675089892095,1.3978259711831142,0.005,0.5848306170359784
1000,200,2.0,3.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,200,2.0,3.0,3004,hard,0.22842670476479865,0.7664319393513258,1.5236331904280793,0.01,0.05675216653326124
1000,200,2.0,3.0,3004,none,0.18990911736974225,0.7636296927373963,0.9440468901591291,0.005,0.5588596506804734
1000,200,2.0,3.0,3005,hard,0.22342620321726464,0.7602523857775166,1.4804366292271625,0.005,0.6198140888308836
1000,200,2.0,3.0,3005,none,0.21240457542128838,0.755958718580306,0.7977862366138332,0.005,0.61198629985168
1000,200,2.0,3.0,3006,hard,0.2182081604513819,0.77110308548515,1.561346477282899,0.02,0.5887676051981537
1000,200,2.0,3.0,3006,none,0.19589427112944552,0.766691413269448,0.788326241629502,0.02,0.5916484397556532
1000,200,2.0,3.0,3007,hard,0.24485630698421543,0.7807493288280575,1.3527014051720212,0.005,0.5871945469985741
1000,200,2.0,3.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,200,2.0,3.0,3008,hard,0.23658126577369806,0.7707177591851272,1.4962644481035345,0.015,0.6640234646993217
1000,200,2.0,3.0,3008,none,0.18948452131210602,0.767405484100939,0.7051200101442777,0.025,0.6525523628482977
1000,200,2.0,3.0,3009,hard,0.24030338343042337,0.7543887748761584,1.3225284444036713,0.015,0.6448075972300401
1000,200,2.0,3.0,3009,none,0.21915589592260792,0.7502207982027714,0.6713000851818955,0.02,0.5942210078258493
1000,200,2.0,3.0,3010,hard,0.21673927218066916,0.7551456037859867,1.5229330630010447,0.02,0.6621267349522556
1000,200,2.0,3.0,3010,none,0.19806991896224876,0.7481183560916118,0.7660100842902161,0.01,0.6489850892214724
1000,200,2.0,3.0,3011,hard,0.25255247454105934,0.7750548076396069,1.3676324711742542,0.005,0.6519186412331432
1000,200,2.0,3.0,3011,none,0.22056308170808764,0.7694434967699305,0.8727907378834836,0.005,0.6238458878222454
1000,200,2.0,3.0,3012,hard,0.24094539731533537,0.7413993475669899,1.3484017686331264,0.025,0.658507591302832
1000,200,2.0,3.0,3012,none,0.21093638316634947,0.7353574218655231,0.6998927114872793,0.03,0.6488301003522589
1000,200,2.0,3.0,3013,hard,0.2254210143319886,0.7566974719444695,1.5050388440986935,0.005,0.6524545502338075
1000,200,2.0,3.0,3013,none,0.2054127105759502,0.751775190801603,0.7675106302856088,0.005,0.6510974676734063
1000,200,2.0,3.0,3014,hard,0.22017349849198678,0.7671786610801398,1.665357825697124,0.01,0.661166912398208
1000,200,2.0,3.0,3014,none,0.19006084089043473,0.759044444316246,1.0036758215197206,0.01,0.6581777863860674
1000,200,2.0,3.0,3015,hard,0.22944299683811745,0.7589296497777163,1.3940038180766516,0.025,0.5797211631354865
1000,200,2.0,3.0,3015,none,0.19763710971717052,0.7568071431472219,0.7745393250628461,0.02,0.6477084602180861
1000,200,2.0,3.0,3016,hard,0.24232563449960665,0.7601886823827483,1.3173944976654177,0.03,0.6399648085044622
1000,200,2.0,3.0,3016,none,0.22214512107845968,0.7566072094901871,0.8233121111036421,0.025,0.6449347929655321
1000,200,2.0,3.0,3017,hard,0.24172002851429078,0.7522770338822338,1.2302093386780741,0.015,0.6499181129324793
1000,200,2.0,3.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,200,2.0,3.0,3018,hard,0.2149399958843871,0.7837454284802003,1.5463190172781343,0.005,0.5579218332994769
1000,200,2.0,3.0,3018,none,0.19458064482444012,0.7794570483230941,0.7912861938966295,0.005,0.6259165191644097
1000,200,2.0,3.0,3019,hard,0.21129603232401184,0.7594049601617464,1.6921458605930095,0.005,0.576491475412778
1000,200,2.0,3.0,3019,none,0.20427446639517427,0.7548990744026047,1.0312641373331544,0.005,0.6376596634777926
1000,200,2.0,5.0,3000,hard,0.2328604489535977,0.7676257322881122,1.8527520538921256,0.015,0.6469814778657887
1000,200,2.0,5.0,3000,none,0.2058384439418646,0.7656670337660616,0.7581086739428624,0.005,0.6497222719382367
1000,200,2.0,5.0,3001,hard,0.23328628080879196,0.770156073009799,1.9011688257773616,0.03,0.024716480176066587
1000,200,2.0,5.0,3001,none,0.1851877146852503,0.76475703704028,0.6411366455719669,0.015,0.6524925934056803
1000,200,2.0,5.0,3002,hard,0.2172208049797765,0.7539242790199829,2.037952864936412,0.02,0.045032267081228435
1000,200,2.0,5.0,3002,none,0.18316440833952902,0.7468028005100441,0.8617131929913628,0.02,0.663001064199548
1000,200,2.0,5.0,3003,hard,0.279929213851566,0.7540415388728665,1.6128402383964362,0.005,0.5825486439875016
1000,200,2.0,5.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,200,2.0,5.0,3004,hard,0.2404208369851365,0.7689155749719891,2.0303142368538243,0.01,0.039475866723108925
1000,200,2.0,5.0,3004,none,0.18990911736974225,0.7636296927373963,0.9440468901591291,0.005,0.5588596506804734
1000,200,2.0,5.0,3005,hard,0.23243101565155758,0.766226229621458,2.089915726283447,0.005,0.6172496994758556
1000,200,2.0,5.0,3005,none,0.21240457542128838,0.755958718580306,0.7977862366138332,0.005,0.61198629985168
1000,200,2.0,5.0,3006,hard,0.23443907876472922,0.7796227114048438,1.967047956058081,0.05,0.018093925357004235
1000,200,2.0,5.0,3006,none,0.19589427112944552,0.766691413269448,0.788326241629502,0.02,0.5916484397556532
1000,200,2.0,5.0,3007,hard,0.25180140973971904,0.7854417238117928,1.7427061935824077,0.015,0.5892351518285015
1000,200,2.0,5.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,200,2.0,5.0,3008,hard,0.23906998860042142,0.7713328417652897,1.8271706344049856,0.035,0.03173559025595466
1000,200,2.0,5.0,3008,none,0.18948452131210602,0.767405484100939,0.7051200101442777,0.025,0.6525523628482977
1000,200,2.0,5.0,3009,hard,0.2850140298510201,0.7592894869240695,1.639121642160148,0.035,0.590155452626032
1000,200,2.0,5.0,3009,none,0.21915589592260792,0.7502207982027714,0.6713000851818955,0.02,0.5942210078258493
1000,200,2.0,5.0,3010,hard,0.22917787422751515,0.7558274050104516,1.7504069304788954,0.02,0.6591770611945588
1000,200,2.0,5.0,3010,none,0.19806991896224876,0.7481183560916118,0.7660100842902161,0.01,0.6489850892214724
1000,200,2.0,5.0,3011,hard,0.2638516769686487,0.7775470071988675,1.6256558577615847,0.03,0.03367796967283758
1000,200,2.0,5.0,3011,none,0.22056308170808764,0.7694434967699305,0.8727907378834836,0.005,0.6238458878222454
1000,200,2.0,5.0,3012,hard,0.24561843926361251,0.7438029875983989,1.8796057165160753,0.015,0.6589413302354903
1000,200,2.0,5.0,3012,none,0.21093638316634947,0.7353574218655231,0.6998927114872793,0.03,0.6488301003522589
1000,200,2.0,5.0,3013,hard,0.2426676717793838,0.7619127423054428,1.8853266014745436,0.005,0.6553551787683938
1000,200,2.0,5.0,3013,none,0.2054127105759502,0.751775190801603,0.7675106302856088,0.005,0.6510974676734063
1000,200,2.0,5.0,3014,hard,0.22735001802837332,0.7696614920092718,1.8912055942603738,0.005,0.6609990279467671
1000,200,2.0,5.0,3014,none,0.19006084089043473,0.759044444316246,1.0036758215197206,0.01,0.6581777863860674
1000,200,2.0,5.0,3015,hard,0.23884379508061762,0.7653582993068956,1.8295640797196226,0.02,0.04370035375921947
1000,200,2.0,5.0,3015,none,0.19763710971717052,0.7568071431472219,0.7745393250628461,0.02,0.6477084602180861
1000,200,2.0,5.0,3016,hard,0.25712438943908356,0.765542294288025,1.8506486701861269,0.035,0.047258536221016015
1000,200,2.0,5.0,3016,none,0.22214512107845968,0.7566072094901871,0.8233121111036421,0.025,0.6449347929655321
1000,200,2.0,5.0,3017,hard,0.26665514026141623,0.7564554248409994,1.5886246380293505,0.02,0.6564486753594974
1000,200,2.0,5.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,200,2.0,5.0,3018,hard,0.22833927891253988,0.7880622154173409,1.9199169855313696,0.01,0.012149542659439547
1000,200,2.0,5.0,3018,none,0.19458064482444012,0.7794570483230941,0.7912861938966295,0.005,0.6259165191644097
1000,200,2.0,5.0,3019,hard,0.23664132978723662,0.7611669631174736,1.9262840124373577,0.005,0.018431954839965712
1000,200,2.0,5.0,3019,none,0.20427446639517427,0.7548990744026047,1.0312641373331544,0.005,0.6376596634777926
1000,200,3.0,3.0,3000,hard,0.2564254506234772,0.7782856062592581,2.081150092206185,0.01,0.09121980375230347
1000,200,3.0,3.0,3000,none,0.2058384439418646,0.7656670337660616,0.7581086739428624,0.005,0.6497222719382367
1000,200,3.0,3.0,3001,hard,0.24310235791736814,0.7821237891223202,2.1123270170619786,0.03,0.04781459775067902
1000,200,3.0,3.0,3001,none,0.1851877146852503,0.76475703704028,0.6411366455719669,0.015,0.6524925934056803
1000,200,3.0,3.0,3002,hard,0.24428218744704056,0.7612780583439438,2.223610332802622,0.01,0.04765443073299591
1000,200,3.0,3.0,3002,none,0.18316440833952902,0.7468028005100441,0.8617131929913628,0.02,0.663001064199548
1000,200,3.0,3.0,3003,hard,0.2554797880253336,0.7562338988511136,2.022440859162457,0.005,0.06819791515797209
1000,200,3.0,3.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,200,3.0,3.0,3004,hard,0.2554744955020127,0.7786471001346418,2.194538578458872,0.01,0.043081042104003216
1000,200,3.0,3.0,3004,none,0.18990911736974225,0.7636296927373963,0.9440468901591291,0.005,0.5588596506804734
1000,200,3.0,3.0,3005,hard,0.25309541311659683,0.7735508986085115,2.1511971969658936,0.03,0.6369318314812252
1000,200,3.0,3.0,3005,none,0.21240457542128838,0.755958718580306,0.7977862366138332,0.005,0.61198629985168
1000,200,3.0,3.0,3006,hard,0.24827439876999097,0.7822893649306744,2.246402767196898,0.035,0.05166600920949641
1000,200,3.0,3.0,3006,none,0.19589427112944552,0.766691413269448,0.788326241629502,0.02,0.5916484397556532
1000,200,3.0,3.0,3007,hard,0.26982077508492935,0.7935949489586124,1.9782609241221445,0.015,0.04895844427044349
1000,200,3.0,3.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,200,3.0,3.0,3008,hard,0.25716052964886194,0.7848131031419898,2.273402810569102,0.01,0.10519704682740376
1000,200,3.0,3.0,3008,none,0.18948452131210602,0.767405484100939,0.7051200101442777,0.025,0.6525523628482977
1000,200,3.0,3.0,3009,hard,0.2853088387610625,0.7654213931235329,1.88301075178485,0.04,0.11882638596764764
1000,200,3.0,3.0,3009,none,0.21915589592260792,0.7502207982027714,0.6713000851818955,0.02,0.5942210078258493
1000,200,3.0,3.0,3010,hard,0.24377764923496323,0.7686195817300059,2.1934434968838112,0.02,0.0488503404955841
1000,200,3.0,3.0,3010,none,0.19806991896224876,0.7481183560916118,0.7660100842902161,0.01,0.6489850892214724
1000,200,3.0,3.0,3011,hard,0.26925683885104307,0.7861660017606811,2.052722229833769,0.01,0.06518612001485252
1000,200,3.0,3.0,3011,none,0.22056308170808764,0.7694434967699305,0.8727907378834836,0.005,0.6238458878222454
1000,200,3.0,3.0,3012,hard,0.25959992931925197,0.751459793868695,1.9121888217281007,0.01,0.053516441722363674
1000,200,3.0,3.0,3012,none,0.21093638316634947,0.7353574218655231,0.6998927114872793,0.03,0.6488301003522589
1000,200,3.0,3.0,3013,hard,0.24871461690424745,0.7698246319584271,2.1756600819315497,0.05,0.03460011768690397
1000,200,3.0,3.0,3013,none,0.2054127105759502,0.751775190801603,0.7675106302856088,0.005,0.6510974676734063
1000,200,3.0,3.0,3014,hard,0.24880928129871818,0.7810428036378891,2.303126064448752,0.025,0.05568273414449196
1000,200,3.0,3.0,3014,none,0.19006084089043473,0.759044444316246,1.0036758215197206,0.01,0.6581777863860674
1000,200,3.0,3.0,3015,hard,0.2519053134583578,0.7711247933388353,2.017816020513299,0.005,0.049879449764081124
1000,200,3.0,3.0,3015,none,0.19763710971717052,0.7568071431472219,0.7745393250628461,0.02,0.6477084602180861
1000,200,3.0,3.0,3016,hard,0.3223804907745632,0.7723323617011273,1.6367301943755732,0.01,0.01343719966131861
1000,200,3.0,3.0,3016,none,0.22214512107845968,0.7566072094901871,0.8233121111036421,0.025,0.6449347929655321
1000,200,3.0,3.0,3017,hard,0.2605511918690662,0.7660796829329871,1.8424279557094418,0.02,0.650588894673557
1000,200,3.0,3.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,200,3.0,3.0,3018,hard,0.25374817586112597,0.7952168968104981,2.1384253693044712,0.015,0.05331324961835282
1000,200,3.0,3.0,3018,none,0.19458064482444012,0.7794570483230941,0.7912861938966295,0.005,0.6259165191644097
1000,200,3.0,3.0,3019,hard,0.23933034327447358,0.7715001721876724,2.3181047523236855,0.015,0.051106196026379155
1000,200,3.0,3.0,3019,none,0.20427446639517427,0.7548990744026047,1.0312641373331544,0.005,0.6376596634777926
1000,200,3.0,5.0,3000,hard,0.26844201287361275,0.7791682578331388,2.573842537757973,0.04,0.012634881914372972
1000,200,3.0,5.0,3000,none,0.2058384439418646,0.7656670337660616,0.7581086739428624,0.005,0.6497222719382367
1000,200,3.0,5.0,3001,hard,0.2622341811529751,0.7815571191655325,2.564586962510215,0.085,0.0015029571847416424
1000,200,3.0,5.0,3001,none,0.1851877146852503,0.76475703704028,0.6411366455719669,0.015,0.6524925934056803
1000,200,3.0,5.0,3002,hard,0.24130440118040714,0.766613659522508,2.790051998858836,0.03,0.027082951054852977
1000,200,3.0,5.0,3002,none,0.18316440833952902,0.7468028005100441,0.8617131929913628,0.02,0.663001064199548
1000,200,3.0,5.0,3003,hard,0.3002290149177046,0.7674472548087516,2.174481056776055,0.025,0.025960142566015584
1000,200,3.0,5.0,3003,none,0.2490372278225074,0.7394234670521931,0.8436448192934123,0.005,0.583196783274657
1000,200,3.0,5.0,3004,hard,0.2529629480478586,0.7812757282432989,2.8748045380551135,0.02,0.018400087803445753
1000,200,3.0,5.0,3004,none,0.18990911736974225,0.7636296927373963,0.9440468901591291,0.005,0.5588596506804734
1000,200,3.0,5.0,3005,hard,0.29971947996017945,0.7812646159924737,2.4108478791177306,0.015,0.640814289293634
1000,200,3.0,5.0,3005,none,0.21240457542128838,0.755958718580306,0.7977862366138332,0.005,0.61198629985168
1000,200,3.0,5.0,3006,hard,0.2618515621406363,0.7951800478491932,2.692129630591204,0.06,0.006166326996072327
1000,200,3.0,5.0,3006,none,0.19589427112944552,0.766691413269448,0.788326241629502,0.02,0.5916484397556532
1000,200,3.0,5.0,3007,hard,0.28825094001150864,0.7987798161023285,2.361933092267618,0.02,0.01891767732754185
1000,200,3.0,5.0,3007,none,0.23038900512278374,0.7803306633308283,0.6909573121371181,0.005,0.6470436104360201
1000,200,3.0,5.0,3008,hard,0.2573633132297691,0.7828981955228412,2.5543820889051725,0.025,0.011848914343708637
1000,200,3.0,5.0,3008,none,0.18948452131210602,0.767405484100939,0.7051200101442777,0.025,0.6525523628482977
1000,200,3.0,5.0,3009,hard,0.308612495160427,0.7730392645077426,2.243579669714139,0.06,0.035138875800993924
1000,200,3.0,5.0,3009,none,0.21915589592260792,0.7502207982027714,0.6713000851818955,0.02,0.5942210078258493
1000,200,3.0,5.0,3010,hard,0.2524483361438099,0.7677666688073971,2.441823320672922,0.08,0.01920416990893856
1000,200,3.0,5.0,3010,none,0.19806991896224876,0.7481183560916118,0.7660100842902161,0.01,0.6489850892214724
1000,200,3.0,5.0,3011,hard,0.2718807638428737,0.7904284510619286,2.4797915005425195,0.05,0.0208181647549531
1000,200,3.0,5.0,3011,none,0.22056308170808764,0.7694434967699305,0.8727907378834836,0.005,0.6238458878222454
1000,200,3.0,5.0,3012,hard,0.28272407004789907,0.757026959361514,2.4924644608697375,0.08,0.027593921588119887
1000,200,3.0,5.0,3012,none,0.21093638316634947,0.7353574218655231,0.6998927114872793,0.03,0.6488301003522589
1000,200,3.0,5.0,3013,hard,0.2695098569690924,0.7764276639862688,2.6333121006080016,0.06,0.02398731726171516
1000,200,3.0,5.0,3013,none,0.2054127105759502,0.751775190801603,0.7675106302856088,0.005,0.6510974676734063
1000,200,3.0,5.0,3014,hard,0.2602655115524847,0.7827531135494268,2.4895942380606395,0.045,0.023917750730798285
1000,200,3.0,5.0,3014,none,0.19006084089043473,0.759044444316246,1.0036758215197206,0.01,0.6581777863860674
1000,200,3.0,5.0,3015,hard,0.26979627782812377,0.778060173683554,2.5166315238447003,0.08,0.030327278371485862
1000,200,3.0,5.0,3015,none,0.19763710971717052,0.7568071431472219,0.7745393250628461,0.02,0.6477084602180861
1000,200,3.0,5.0,3016,hard,0.28154348989582445,0.7809611119965508,2.59864454109116,0.03,0.0336646277710841
1000,200,3.0,5.0,3016,none,0.22214512107845968,0.7566072094901871,0.8233121111036421,0.025,0.6449347929655321
1000,200,3.0,5.0,3017,hard,0.2923491782048851,0.7718405223707975,2.208056097388725,0.035,0.03137665760509016
1000,200,3.0,5.0,3017,none,0.23259191230843845,0.7455582837966436,0.7525077664507713,0.01,0.6512611176714944
1000,200,3.0,5.0,3018,hard,0.2537151452435181,0.8002133984288319,2.676636374784996,0.055,0.008237556554853797
1000,200,3.0,5.0,3018,none,0.19458064482444012,0.7794570483230941,0.7912861938966295,0.005,0.6259165191644097
1000,200,3.0,5.0,3019,hard,0.25675436324277856,0.7738796837296941,2.706361960418747,0.04,0.0038934832087301114
1000,200,3.0,5.0,3019,none,0.20427446639517427,0.7548990744026047,1.0312641373331544,0.005,0.6376596634777926
1000,400,1.0,3.0,3000,hard,0.11711551360100675,0.7628602281592223,1.113065600037281,0.005,0.6962200338831357
1000,400,1.0,3.0,3000,none,0.10413114644980134,0.7656670337660616,0.8372877184461673,0.015,0.7458299083069792
1000,400,1.0,3.0,3001,hard,0.0878978901415763,0.7648258532665232,1.298451118842981,0.105,0.7853994595084728
1000,400,1.0,3.0,3001,none,0.08386045246312511,0.76475703704028,0.6678299706707679,0.07,0.7886635221774618
1000,400,1.0,3.0,3002,hard,0.09238352203714285,0.745669554418035,1.5772871505168229,0.01,0.6471694802010621
