task,region,noise,seed,init_mae,init_in,init_out,p_gate,cx,cy,detect_dist,arm,hp,mae,err_in,err_out,ess
synthetic,hard,gauss,4007,0.14742774336208517,0.4588420036947716,0.09975954727195648,0.035,0.28039885659440617,0.709686329377642,0.050490420094263855,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.11238404102242643,0.390728128469338,0.06977789791654289,0.9026109340348206
synthetic,hard,gauss,4007,0.14742774336208517,0.4588420036947716,0.09975954727195648,0.035,0.28039885659440617,0.709686329377642,0.050490420094263855,oracle,"oracle|alpha=0.2,sigma=0.2",0.10927876233808066,0.37176851600530797,0.0690994428808026,0.9237277310025236
synthetic,hard,gauss,4008,0.15094478892856195,0.39350438415973854,0.11676782371344466,0.005,0.24819794208339985,0.7395284575439846,0.010625470066915409,uniform,uniform,0.09674181030023644,0.2956379129842347,0.06871708847311289,1.0
synthetic,hard,gauss,4008,0.15094478892856195,0.39350438415973854,0.11676782371344466,0.005,0.24819794208339985,0.7395284575439846,0.010625470066915409,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.09478025211411227,0.27031048534237834,0.07004781195017518,0.9346761785787779
synthetic,hard,gauss,4008,0.15094478892856195,0.39350438415973854,0.11676782371344466,0.005,0.24819794208339985,0.7395284575439846,0.010625470066915409,loss,loss|alpha=0.2,0.09555330294249162,0.28278363661325323,0.06917230327524798,0.9376330801696067
synthetic,hard,gauss,4008,0.15094478892856195,0.39350438415973854,0.11676782371344466,0.005,0.24819794208339985,0.7395284575439846,0.010625470066915409,jtt,"jtt|q=0.2,lam=2",0.10140325480261014,0.28665630012039434,0.07530085765857551,0.8999999999999998
synthetic,hard,gauss,4008,0.15094478892856195,0.39350438415973854,0.11676782371344466,0.005,0.24819794208339985,0.7395284575439846,0.010625470066915409,density,density|alpha=0.8,0.09661784858610847,0.29962789574237875,0.06801346658519648,0.9611860537127916
synthetic,hard,gauss,4008,0.15094478892856195,0.39350438415973854,0.11676782371344466,0.005,0.24819794208339985,0.7395284575439846,0.010625470066915409,smoothed_loss,smoothed_loss|alpha=0.2,0.09443653411973582,0.28532278343789025,0.06754041114107973,0.9641265632361093
synthetic,hard,gauss,4008,0.15094478892856195,0.39350438415973854,0.11676782371344466,0.005,0.24819794208339985,0.7395284575439846,0.010625470066915409,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.0969320073481734,0.300923647805737,0.0681893175632229,0.9147624778392158
synthetic,hard,gauss,4008,0.15094478892856195,0.39350438415973854,0.11676782371344466,0.005,0.24819794208339985,0.7395284575439846,0.010625470066915409,oracle,"oracle|alpha=0.2,sigma=0.2",0.09472721043567385,0.26852417004123486,0.07023899079929419,0.9335378846130943
synthetic,hard,gauss,4009,0.15569610229431102,0.4110228193168573,0.12030068208651712,0.01,0.27072834266387824,0.7167759576947036,0.039159943522626285,uniform,uniform,0.10216661050820783,0.34514067194925796,0.06848361366169732,1.0
synthetic,hard,gauss,4009,0.15569610229431102,0.4110228193168573,0.12030068208651712,0.01,0.27072834266387824,0.7167759576947036,0.039159943522626285,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.09949270010323952,0.3308582896948141,0.06741896195035114,0.9320210397267573
synthetic,hard,gauss,4009,0.15569610229431102,0.4110228193168573,0.12030068208651712,0.01,0.27072834266387824,0.7167759576947036,0.039159943522626285,loss,loss|alpha=0.2,0.10178099222944834,0.3366808532314842,0.06921730526446357,0.9474738312845935
synthetic,hard,gauss,4009,0.15569610229431102,0.4110228193168573,0.12030068208651712,0.01,0.27072834266387824,0.7167759576947036,0.039159943522626285,jtt,"jtt|q=0.2,lam=2",0.10691108011460668,0.32906585912995995,0.07611421778028357,0.8999999999999998
synthetic,hard,gauss,4009,0.15569610229431102,0.4110228193168573,0.12030068208651712,0.01,0.27072834266387824,0.7167759576947036,0.039159943522626285,density,density|alpha=0.8,0.10193724807571614,0.34459821962774,0.06829765423972535,0.9683124230344494
synthetic,hard,gauss,4009,0.15569610229431102,0.4110228193168573,0.12030068208651712,0.01,0.27072834266387824,0.7167759576947036,0.039159943522626285,smoothed_loss,smoothed_loss|alpha=0.2,0.09943566315780279,0.3372642058606354,0.0664659790427218,0.9720308603813724
synthetic,hard,gauss,4009,0.15569610229431102,0.4110228193168573,0.12030068208651712,0.01,0.27072834266387824,0.7167759576947036,0.039159943522626285,random_centre,"random_centre|alpha=0.2,sigma=0.2",0.09919366736809103,0.3454103875402589,0.0650611473783826,0.9245445807553898
synthetic,hard,gauss,4009,0.15569610229431102,0.4110228193168573,0.12030068208651712,0.01,0.27072834266387824,0.7167759576947036,0.039159943522626285,oracle,"oracle|alpha=0.2,sigma=0.2",0.09923727932681754,0.33346738953814326,0.06676643854318086,0.9245946782132454
synthetic,hard,gauss,4010,0.1468173785187784,0.3943607997026005,0.11234038251795557,0.05,0.2695394585893258,0.7238097359820905,0.0326759907469044,uniform,uniform,0.10246998466761352,0.310031786321388,0.07356149107356746,1.0
synthetic,hard,gauss,4010,0.1468173785187784,0.3943607997026005,0.11234038251795557,0.05,0.2695394585893258,0.7238097359820905,0.0326759907469044,weakspot,"weakspot|alpha=0.2,sigma=0.2",0.10315404183131903,0.291338086212356,0.07694441559881347,0.9344425020020468
synthetic,hard,gauss,4010,0.1468173785187784,0.3943607997026005,0.11234038251795557,0.05,0.2695394585893258,0.7238097359820905,0.0326759907469044,loss,loss|alpha=0.2,0.10385974656838046,0.2929539907394625,0.07752335084076464,0.945359327194629
synthetic,hard,gauss,4010,0.1468173785187784,0.3943607997026005,0.11234038251795557,0.05,0.2695394585893258,0.7238097359820905,0.0326759907469044,jtt,"jtt|q=0.2,lam=2",0.10223496491087139,0.29383026110855054,0.07555023126214876,0.8999999999999998
synthetic,hard,gauss,4010,0.1468173785187784,0.3943607997026005,0.11234038251795557,0.05,0.2695394585893258,0.7238097359820905,0.0326759907469044,density,density|alpha=0.8,0.10134418895931635,0.3192949710442111,0.07098875391530794,0.9586904874553804
synthetic,hard,gauss,4010,0.1468173785187784,0.3943607997026005,0.11234038251795557,0.05,0.2695394585893258,0.7238097359820905,0.0326759907469044,smoothed_loss,smoothed_loss|alpha=0.2,0.10199132686427877,0.29482750199630536,0.07513376786696715,0.9772267090403175
