dataset,region,noise,seed,init_mae,init_in,init_out,region_share_R,prec_knn,arm,mae,err_in,err_out,n_in_region,error
synth2d,sparse_init,clean,7016,0.1563535883562832,0.3216092629060777,0.1375316527141596,0.13066666666666665,0.3422222222222222,rho_filter_a1,0.07514828373993702,0.11083157632347644,0.0710841047740034,71,
synth2d,sparse_init,clean,7017,0.12439487294195689,0.4317737006368381,0.08862122763110969,0.10866666666666666,0.5466666666666666,uniform,0.08319844202684747,0.23589651709556778,0.06542699427254761,23,
synth2d,sparse_init,clean,7017,0.12439487294195689,0.4317737006368381,0.08862122763110969,0.10866666666666666,0.5466666666666666,kcenter_a1,0.06993656625610925,0.1559279335008408,0.05992863989801463,42,
synth2d,sparse_init,clean,7017,0.12439487294195689,0.4317737006368381,0.08862122763110969,0.10866666666666666,0.5466666666666666,loss_a1,0.06669783157782248,0.08716256117137523,0.06431608660419383,107,
synth2d,sparse_init,clean,7017,0.12439487294195689,0.4317737006368381,0.08862122763110969,0.10866666666666666,0.5466666666666666,jtt_a1,0.06865045049793451,0.07580738454057362,0.06781750562051879,107,
synth2d,sparse_init,clean,7017,0.12439487294195689,0.4317737006368381,0.08862122763110969,0.10866666666666666,0.5466666666666666,rho_a1,0.07159315287843827,0.09610691932619175,0.06874016917519708,109,
synth2d,sparse_init,clean,7017,0.12439487294195689,0.4317737006368381,0.08862122763110969,0.10866666666666666,0.5466666666666666,rho_landscape_a1,0.07125412691559485,0.09515092190580535,0.0684729481517328,114,
synth2d,sparse_init,clean,7017,0.12439487294195689,0.4317737006368381,0.08862122763110969,0.10866666666666666,0.5466666666666666,rho_filter_a1,0.0707152175747783,0.09200129988606448,0.06823788117405089,117,
synth2d,sparse_init,clean,7018,0.30959035924670264,0.43615298592503016,0.29583965257876904,0.12266666666666666,0.24444444444444444,uniform,0.1200658494138903,0.17466277282247353,0.11413403290164956,17,
synth2d,sparse_init,clean,7018,0.30959035924670264,0.43615298592503016,0.29583965257876904,0.12266666666666666,0.24444444444444444,kcenter_a1,0.1287463244178759,0.1280436802339352,0.12882266491679625,43,
synth2d,sparse_init,clean,7018,0.30959035924670264,0.43615298592503016,0.29583965257876904,0.12266666666666666,0.24444444444444444,loss_a1,0.11335016503508753,0.16257458244482365,0.10800205760032684,48,
synth2d,sparse_init,clean,7018,0.30959035924670264,0.43615298592503016,0.29583965257876904,0.12266666666666666,0.24444444444444444,jtt_a1,0.12271153955522068,0.17398434629159754,0.11714087984328617,48,
synth2d,sparse_init,clean,7018,0.30959035924670264,0.43615298592503016,0.29583965257876904,0.12266666666666666,0.24444444444444444,rho_a1,0.11314696630914631,0.17060692704180852,0.10690408809207215,44,
synth2d,sparse_init,clean,7018,0.30959035924670264,0.43615298592503016,0.29583965257876904,0.12266666666666666,0.24444444444444444,rho_landscape_a1,0.1168543108453867,0.16210152680727452,0.11193831620651197,48,
synth2d,sparse_init,clean,7018,0.30959035924670264,0.43615298592503016,0.29583965257876904,0.12266666666666666,0.24444444444444444,rho_filter_a1,0.11672480170087957,0.1694511099223662,0.11099622275885553,47,
synth2d,sparse_init,clean,7019,0.27672657582799237,0.31344370272871275,0.2724761971212144,0.13933333333333334,0.27555555555555555,uniform,0.10976700100877652,0.12003794336884131,0.10857803557518464,28,
synth2d,sparse_init,clean,7019,0.27672657582799237,0.31344370272871275,0.2724761971212144,0.13933333333333334,0.27555555555555555,kcenter_a1,0.09989325155856951,0.1078390332088687,0.09897344698817226,42,
synth2d,sparse_init,clean,7019,0.27672657582799237,0.31344370272871275,0.2724761971212144,0.13933333333333334,0.27555555555555555,loss_a1,0.10143573129123053,0.1487298749647385,0.09596095594269334,56,
synth2d,sparse_init,clean,7019,0.27672657582799237,0.31344370272871275,0.2724761971212144,0.13933333333333334,0.27555555555555555,jtt_a1,0.10676713584877978,0.14025719282895782,0.1028903231160674,56,
synth2d,sparse_init,clean,7019,0.27672657582799237,0.31344370272871275,0.2724761971212144,0.13933333333333334,0.27555555555555555,rho_a1,0.09912849085690147,0.14681154249824546,0.09360869547861479,58,
synth2d,sparse_init,clean,7019,0.27672657582799237,0.31344370272871275,0.2724761971212144,0.13933333333333334,0.27555555555555555,rho_landscape_a1,0.09891675377192649,0.14304333459345234,0.09380865585255878,58,
synth2d,sparse_init,clean,7019,0.27672657582799237,0.31344370272871275,0.2724761971212144,0.13933333333333334,0.27555555555555555,rho_filter_a1,0.10055899645818826,0.1499671900347545,0.09483949845699578,58,
synth2d,sparse_init,clean,7020,0.17645209570650439,0.30541724194448194,0.16208281989616014,0.12733333333333333,0.3511111111111111,uniform,0.08167185616892862,0.18625291106803665,0.07001945188592157,25,
synth2d,sparse_init,clean,7020,0.17645209570650439,0.30541724194448194,0.16208281989616014,0.12733333333333333,0.3511111111111111,kcenter_a1,0.07769080151070247,0.13464923272477242,0.07134450228401672,38,
